id,Team Name,Channel Name,Sender,Message,Time
,kubernetes,kubernetes-users,rhi,"""I'm Rhi, I'm a writer mostly. I use tarot as a tool for my muses, but I also sometimes do informal readings for fellow writers who are struggling. Most recently, just the other day for a cowriter who's facing some legal difficulties. I don't fancy myself anything beyond an amateur diviner, and I don't make any effort to read fortunes or futures... for me tarot is a tool to regulate and tap into my buried intuitive energies. It goes a long way to helping me ""go with my gut"" and shut out the learned behaviors and constructs of society and culture that are hammered into place around us throughout our lives. On a side note, I identify as trans. I'm genderqueer and prefer neutral pronouns: they/them/their, etc. I won't be offended by a slip up, but I may correct you :simple_smile:""","Apr 30, 2016 06:31"
,kubernetes,kubernetes-users,jennyrose,"""@rhi You’ll love this book, then. Benebell doesn’t believe in fortune-telling. I’m the same way. It’s very much an analytical tool for me.""","Apr 30, 2016 06:36"
,kubernetes,kubernetes-users,rhi,"""@jennyrose: I was reading through the first chapter last week and made note of that. I respect different perspectives and opinions, but I'm a strong adherent of free will as well. :simple_smile:""","Apr 30, 2016 06:38"
,kubernetes,kubernetes-users,heather,"""hey & thanks @alicejanell & @jennyrose for including all of us in your adventure ! I’ve been an astrologer for a while plus meditation teaching - prob more than a decade at this point. I’m new to tarot - started adding it secretly into my astrology consults along with lenormand cards for added depth and its started taking over …so I figure that some formal study is a good idea . I’m a terrible student on my own so I’m really grateful for this setting/structure and also connecting w. you all :simple_smile:""","Apr 30, 2016 06:41"
,kubernetes,kubernetes-users,jennyrose,"""OH, I totally forgot: we’re using the free version of Slack which only keeps the 10k most recent messages. We will most certainly overshoot, so everything is getting archived here: http://holistictarot.slackarchive.io/""","Apr 30, 2016 06:46"
,kubernetes,kubernetes-users,rhi,"""Oh yes, I'm immensely grateful for the generosity of @alicejanell and @jennyrose because I ran out of gas trying to go work through this book when I first acquired it. It's really encouraging to have so many of us here all with the same interest and motivation. We'll keep each other going, I've no doubt, and I am looking forward to also learning from the insights of everyone else as well. @heather: I might pick your brain about astrological associations for court cards and/or major arcana when we get there. I devised my personal intuitive elemental dignities that I used to assign court cards to specific natal chart aspects, and I would love to hear your approach.""","Apr 30, 2016 06:46"
,kubernetes,kubernetes-users,heather,"""@rhi: sure!…you are ahead of me in that you have already devised an approach - but it’s a def. topic of interest & prob also a blogging focus for me - I’ve been enjoying the Greer book listed here and a few other court card books…curious to see how Benebell’s info brings it all together ...""","Apr 30, 2016 06:54"
,kubernetes,kubernetes-users,zennifer8,"""Hi! I'm Jennifer. There's so many with my name that I swap the first letter to easily find myself when I'm in a group setting. I'm just a stay at home mom. I homeschool my youngest who has Aspergers. Now he's 14 many don't even realize it anymore ( a whole nother discussion topic). I've lived all over the world growing up so I'm fascinated with other cultures/traditions. When I was 16 I was given my great grandmother's crystal locket (she passed away when I was 11 at 87). She very dark brown eyes (like mine) black hair with very little gray. My grandmother wouldn't hardly touch it. She gave it to me like she was holding a dead frog. She refused to tell me anything about it or that my great grandmother was a gypsy. So the interest was planted. I have several tarot decks but never seriously tried to learn to utilize them. So I super excited for this group.""","Apr 30, 2016 08:10"
,kubernetes,kubernetes-users,jennyrose,"""I'm Jenny. Brand new mom (daughter was born on Christmas, during a full moon... crazy, right?). Just turned 30 so I'm coming to terms with this new stage in my life. I'm Buddhist, and I take a very analytical approach to tarot. For me, it's a tool for problem-solving and counseling. I don't personally believe in divining the future. I'm also a voracious reader and an artist.""","Apr 30, 2016 08:24"
,kubernetes,kubernetes-users,shereegreek,"""Morning all I am so excited to get this party started. I’m Sheree and I am currently living in Northern California where I have a small art studio, and work part time as a Palm and Tarot reader on the tourist strip of the City. I have been reading professionally for a little over a year. And still feel I have so much to learn. I started learning tarot many years ago after a bad relationship break-up and have continued relearning the cards over and over since way back then. We had no social media so it was hard to connect with like minded thinkers, let alone authors of the books I was studying from. I follow Benabell, Fiona and Mary K. Greer now on social media and love that I can see instant response from all of these very talented folks. Now, don't get me started about the choices in cards today. I have started designing my own deck, but that’s a story for another day. Here’s me wishing us all much inspiration as we start this journey.""","Apr 30, 2016 08:47"
,kubernetes,kubernetes-users,rhi,"""Hello, @shereegreek! I'll admit that one of the reasons I'm eager for this study is so that I can eventually form designs for a deck of my own, one that makes intuitive sense to me and resonates strongly with my associations. Would love to see what designs you have thus far if you're ever willing to share.""","Apr 30, 2016 08:57"
,kubernetes,kubernetes-users,shereegreek,"""Hello @rhi: I started with the Majors and only have 5 completed so far- it is a huge task. I will share when I get a few more complete. I had read that it took one of the deck creators 12 years to complete her deck. I sure hope it doesn’t take me that long- ha hah. I went to school for fashion design so my deck has a Fashionista/ Feminine Divine look right now-oh the choices.""","Apr 30, 2016 09:05"
,kubernetes,kubernetes-users,anyatassomancer,"""Hi, I'm Angela. I'm a SAHM with 2 daughters ages 11 & 12. I'm an HSP and an INFJ. I live with severe anxiety with a side of depression. I returned to tarot (after using them as a teen) recently, using it as a Jungian tool to assist with my anxiety & depression. I love reading and gardening. Happy to be here!""","Apr 30, 2016 09:09"
,kubernetes,kubernetes-users,heather,"""@anyatassomancer: oooh…bring on the Jung !""","Apr 30, 2016 09:17"
,kubernetes,kubernetes-users,allisonbumblingbee,"""Hi, everyone! I'm Allison. I had a tarot deck in middle school and was recently inspired to learn the cards for real. I'm an INTP so I'm in my own head a lot. :) I'm completing my Masters in Clinical Mental Health Counseling and I'm also working in the field. I love Benebell's analytical approach. So happy to be learning with y'all! Thanks to our Mod Moms for setting this group up. :)""","Apr 30, 2016 09:24"
,kubernetes,kubernetes-users,jennyrose,"""@allisonbumblingbee: Aw, thank you.""","Apr 30, 2016 10:02"
,kubernetes,kubernetes-users,monica,"""Hi all! I'm Monica, Northern California based dancer, teacher, screen printer, and metalsmith. I'm busy. 😉 I also have been slinging cards since I was in high school (that was...over two decades ago O_o), but always for myself and some very close friends and family. I'm a happy long-time amateur with no plans to go pro or monetize my tarot work. I read with the Universal Waite a lot, but have collected a lot of decks over the years and sometimes switch it up (though I am very RWS oriented). I do have a tarot blog, but not sure if it is cool to share links here. I love Benebell's work (I recently got a reading from her, and she is pretty dang amazing! Oh, and it was on her instagram that I heard about this study group!). I'm very much from the 'tarot as a tool for real life' school of thinking; for me, psychic ability and fortune telling are just not part of it at all, rather tarot has been an amazing tool for introspection, gaining some clarity on both the mundane and the big stuff, cutting through BS, and seeing what choices might be out there for us that we hadn't even considered before. I look forward to reading the book and learning along with all of you, and am excited to be a part of this thang!""","Apr 30, 2016 10:13"
,kubernetes,kubernetes-users,jennyrose,"""Universal Waite was my first RWS and I was not fond of it at all. It actually turned me off of RWS for the longest time, and then they did a reproduction of the original 1910 deck, the Centennial Edition, which I adore.""","Apr 30, 2016 11:03"
,kubernetes,kubernetes-users,monkeyloaf,"""Hello! I'm Shannon and I'm a mental health nurse at the VA. I've been interested in tarot since I was a teenager, but didn't really pursue it as a serious interest until recently. I've always had a profound interest in psychology and am drawn to tarot's connection to the subconscious. I'm so excited to have this group to help work through the book. I had received it as a birthday present back in December. I started reading it, but wasn't sure how best to utilize it. I had not been aware of the study guides and additional amazing materials made available by Benebell. Thank you, @alicejanell and @jennyrose, for putting this all together for us.""","Apr 30, 2016 11:07"
,kubernetes,kubernetes-users,jennyrose,"""@monkeyloaf @anyatassomancer I was diagnosed with PPD, so I’m in a similar boat.""","Apr 30, 2016 11:10"
,kubernetes,kubernetes-users,shereegreek,"""Hello @monica where are you in Northern Cal? I’m in Monterey. I am always looking for meet up tarot lovers.""","Apr 30, 2016 11:19"
,kubernetes,kubernetes-users,monkeyloaf,"""@jennyrose: Good thing we have the internet to make it easier for us anxious-types to be social. 😊""","Apr 30, 2016 11:22"
,kubernetes,kubernetes-users,daenerys,"""Hello , I'm Claire and I live in Derbyshire England . I'm a full time teaching assistant , I teach reading and art . I got my first deck in my teens but never did much with it , it's only in the past three years that I've become really interested in it . I'm very much a novice and Benebells analytical approach really appeals to what I want to get out of tarot , which is mainly an insight into my own psyche . In a nutshell , I see tarot as a tool for self development . I can't wait to get stuck and am so pleased to have found this group. Thankyou @alicejanell and @jennyrose xx""","Apr 30, 2016 11:50"
,kubernetes,kubernetes-users,lavendermoon,"""Hi all 💖 I'm Dana! I'm from Chicago. I work full-time as an editor and run a blog and tarot business in my spare time! I love any opportunity to learn more about it so I'm excited to get into this book 🎉✨""","Apr 30, 2016 12:02"
,kubernetes,kubernetes-users,jennyrose,"""Make sure you guys poke your head in at 1-about-tarot to read the intro post. That's where we'll be discussing the first session""","Apr 30, 2016 12:10"
,kubernetes,kubernetes-users,shanbass,"""Hi, I'm Shannon. I've been doing cards since I was 14 which was a long time ago. I have recently felt that I would like to be part of a ""tarot group"" and have like minded people to swap ideas with. The following day I found out about this group from Benebell's Instagram and I feel like it will be a great opportunity for us all to learn from her and from each other.""","Apr 30, 2016 12:11"
,kubernetes,kubernetes-users,monica,"""Hey there @shereegreek. I'm in San Francisco!""","Apr 30, 2016 12:11"
,kubernetes,kubernetes-users,alicejanell,"""Oh…and I’m currently living in North Carolina with my husband who is a Marine, two kids (daughter age 4, son age 1), a dog and a cat. 😄""","Apr 30, 2016 12:12"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""I'm Fábio and I live in Portugal, about 40 minutes away from Lisbon. Born in the Azores, though. I am the author of The House of THOT, a blog about spirituality and mythical living which I hope to bring back to life soon. https://thehouseofthot.com. Plus I also run an Instagram account at @thehouseof. I see myself as a spiritual seeker with a weak spot for the archetypes of the Magician or the Druid. Which is why currently my path gravitates mostly around Hermeticism and Neodruidry, both Revival and (a tad) polytheist. I'm doing the Bardic course in the Order of Bards, Ovates and Druids and the Dedicant Path in At nDraíocht Féin. Previously I've been a committed Catholic, studied Buddhism, Spiritualism, Daoism, Sufism and the likes, and even had an atheist phase. I work as a freelance copy/screen/ghostwriter and web developer. And as you all know, working in advertising sends you straight to hell. Meanwhile I like to be in my den at home playing urban hermit. Would love to build a career on top of my spiritual interests. Electronic, medieval, neofolk, post-punk music are my favourite genres, except for all the others. Eurovision Song Contest stuff for instance. I have always had a great curiosity for Tarot, but only got a deck for myself two years ago, and then I only started doing daily draws since March 1st. I tend to be on the more analytical side of things concerning what Tarot is supposed to do. I own a RWS deck and on my wish list are the Centennial, Wild Unknown and Hermetic Tarot decks. Cat person here. But the landlords are not.""","Apr 30, 2016 14:14"
